filename,combo,precinct_num,precinct_name,party,governor_vote
Pre_024-Habersham North-1643.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3054.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-4075.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2404.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0213.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-0575.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1119.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0207.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2410.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4061.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4060.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2376.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3068.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2411.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0561.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0206.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1118.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0560.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-3069.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2377.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2363.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0574.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0212.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1642.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-2405.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1124.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4074.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3733.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3055.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1656.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3041.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4048.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2439.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3900.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-3727.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-3914.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1130.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1865.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1871.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3928.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1681.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3082.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2388.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4504.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1695.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2175.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0762.tif,024,01,Habersham North,Rep,Gregg Kirkpatrick
Pre_024-Habersham North-0004.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-2607.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-4262.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3519.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2613.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0010.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0776.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4510.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4276.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1468.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2161.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3257.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-1440.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4538.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0986.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2149.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1326.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0038.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1332.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3525.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0979.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0992.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3294.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0945.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2808.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-1483.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2820.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2834.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-4289.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1497.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-0951.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4470.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3280.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2001.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0789.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1508.tif,024,01,Habersham North,Rep,Clark Dean
Pre_024-Habersham North-0616.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0170.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2767.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4316.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3479.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4464.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4302.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2773.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0602.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1534.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-2015.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3323.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2983.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3445.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4458.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-1252.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3451.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1246.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2029.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1520.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2968.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3337.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0819.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0831.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1291.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2954.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-3486.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2798.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3492.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2940.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0825.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4114.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2565.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0372.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-0414.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2203.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2217.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3109.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0400.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2571.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-1078.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0366.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4100.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1050.tif,024,01,Habersham North,Rep,Steve Gooch
Pre_024-Habersham North-3647.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4128.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1736.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-2559.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1722.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1044.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3135.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3653.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3860.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1911.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3874.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3684.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1905.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0399.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1093.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1939.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1087.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3848.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3690.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2598.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3686.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1091.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3692.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1913.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1085.tif,024,01,Habersham North,Rep,John F- Kennedy
Pre_024-Habersham North-3862.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3876.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1734.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3123.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1052.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3645.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-0358.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3651.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-1046.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3889.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0370.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-1720.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3137.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2229.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2201.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1708.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-2567.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3679.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-4116.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4102.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2573.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0402.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0364.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2215.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3484.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4499.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0833.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2942.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-1293.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-0199.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1287.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-0827.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3490.tif,024,01,Habersham North,Rep,John F- Kennedy
Pre_024-Habersham North-2956.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1250.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2981.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3447.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-2759.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4328.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3321.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0628.tif,024,01,Habersham North,Rep,Greg Dolezal
Pre_024-Habersham North-1536.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3335.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1522.tif,024,01,Habersham North,Rep,David Clark
Pre_024-Habersham North-3453.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2995.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1244.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4314.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4472.tif,024,01,Habersham North,Dem,"Michael ""Mike"" Thurmond"
Pre_024-Habersham North-4466.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0172.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0614.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2003.tif,024,01,Habersham North,Rep,John F- Kennedy
Pre_024-Habersham North-2017.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3309.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-2771.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-0600.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1481.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0166.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-4300.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-2836.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-3282.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1495.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2188.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0953.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2822.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1456.tif,024,01,Habersham North,Dem,Jason Esteves
Pre_024-Habersham North-1324.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3533.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3255.tif,024,01,Habersham North,Rep,[unread]
Pre_024-Habersham North-0984.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-0748.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0990.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3241.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2639.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3527.tif,024,01,Habersham North,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham North-0006.tif,024,01,Habersham North,Dem,Geoff Duncan
Pre_024-Habersham North-4248.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1330.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2611.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-1318.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-0760.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-4506.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3269.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-4512.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-2177.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0012.tif,024,01,Habersham North,Rep,Tom Williams
Pre_024-Habersham North-4274.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3094.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1683.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-4089.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1697.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-3916.tif,024,01,Habersham North,Dem,Keisha Lance Bottoms
Pre_024-Habersham North-0589.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3080.tif,024,01,Habersham North,Rep,Blake Tillery
Pre_024-Habersham North-1867.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-1873.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1640.tif,024,01,Habersham North,Rep,Brad Raffensperger
Pre_024-Habersham North-2349.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3057.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-1126.tif,024,01,Habersham North,Rep,Rick Jackson
Pre_024-Habersham North-3731.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-0238.tif,024,01,Habersham North,Rep,Chris Carr
Pre_024-Habersham North-1132.tif,024,01,Habersham North,Rep,Burt Jones
Pre_024-Habersham North-3043.tif,024,01,Habersham North,Rep,Burt Jones
